    wave            C        sig  sigcal     lorange    hirange
  4536.1     47.08285      4.079   0.076       0.812      6.625
 4537.07     47.16501      4.092   0.076       0.819      6.639
 4538.04     47.24816      4.105   0.076       0.825      6.653
 4539.01     47.33232      4.119   0.077       0.831      6.667
 4539.98     47.41748      4.132   0.077       0.838      6.682
 4540.95     47.50365      4.146   0.077       0.845      6.696
 4541.93     47.59085      4.160   0.077       0.851      6.710
  4542.9     47.67907      4.174   0.077       0.858      6.725
 4543.87     47.76832      4.188   0.077       0.865      6.740
 4544.84     47.85861      4.203   0.077       0.871      6.755
 4545.81     47.94995      4.217   0.077       0.878      6.770
 4546.78     48.04234      4.232   0.077       0.885      6.785
 4547.75     48.13579      4.247   0.078       0.892      6.801
 4548.72     48.23031      4.262   0.078       0.899      6.816
 4549.69      48.3259      4.277   0.078       0.907      6.832
 4550.65     48.42257      4.293   0.078       0.914      6.848
 4551.62     48.52033      4.309   0.078       0.921      6.864
 4552.59     48.61919      4.325   0.078       0.929      6.880
 4553.56     48.71915      4.340   0.078       0.936      6.897
 4554.53     48.82023      4.357   0.078       0.944      6.913
  4555.5     48.92242      4.373   0.078       0.951      6.930
 4556.47     49.02575      4.390   0.079       0.959      6.947
 4557.44     49.13021      4.407   0.079       0.967      6.964
  4558.4     49.23582      4.424   0.079       0.975      6.981
 4559.37     49.34257      4.441   0.079       0.983      6.999
 4560.34      49.4505      4.459   0.079       0.991      7.016
 4561.31     49.55959      4.477   0.079       0.999      7.051
 4562.28     49.66986      4.495   0.079       1.008      7.094
 4563.24     49.78133      4.513   0.079       1.016      7.137
 4564.21     49.89399      4.532   0.080       1.024      7.181
 4565.18     50.00786      4.550   0.080       1.033      7.225
 4566.15     50.12295      4.569   0.080       1.042      7.270
 4567.11     50.23927      4.588   0.080       1.050      7.315
 4568.08     50.35682      4.608   0.080       1.059      7.361
 4569.05     50.47562      4.627   0.080       1.068      7.407
 4570.01     50.59568      4.647   0.080       1.077      7.453
 4570.98     50.71701      4.667   0.081       1.086      7.500
 4571.95     50.83962      4.688   0.081       1.096      7.548
 4572.91     50.96351      4.709   0.081       1.105      7.596
 4573.88     51.08871      4.730   0.081       1.114      7.645
 4574.84     51.21522      4.751   0.081       1.124      7.694
 4575.81     51.34305      4.773   0.081       1.134      7.744
 4576.78     51.47222      4.794   0.081       1.143      7.794
 4577.74     51.60273      4.816   0.082       1.153      7.844
 4578.71      51.7346      4.838   0.082       1.163      7.896
 4579.67     51.86785      4.861   0.082       1.173      7.948
 4580.64     52.00247      4.884   0.082       1.184      8.000
  4581.6     52.13849      4.908   0.082       1.194      8.053
 4582.57     52.27592      4.931   0.082       1.205      8.107
 4583.53     52.41476      4.955   0.082       1.215      8.161
  4584.5     52.55504      4.979   0.083       1.226      8.216
 4585.46     52.69677      5.003   0.083       1.237      8.271
 4586.43     52.83996      5.028   0.083       1.248      8.327
 4587.39     52.98462      5.053   0.083       1.259      8.384
 4588.35     53.13077      5.079   0.083       1.270      8.441
 4589.32     53.27842      5.105   0.084       1.281      8.499
 4590.28     53.42759      5.131   0.084       1.293      8.558
 4591.25     53.57829      5.157   0.084       1.305      8.617
 4592.21     53.73053      5.184   0.084       1.316      8.677
 4593.17     53.88434      5.211   0.084       1.328      8.738
 4594.14     54.03972      5.239   0.084       1.341      8.799
  4595.1     54.19669      5.267   0.085       1.353      8.861
 4596.06     54.35527      5.295   0.085       1.365      8.924
 4597.03     54.51548      5.324   0.085       1.378      8.988
 4597.99     54.67732      5.353   0.085       1.390      9.052
 4598.95     54.84083      5.383   0.085       1.403      9.117
 4599.91       55.006      5.413   0.086       1.416      9.183
 4600.88     55.17287      5.443   0.086       1.429      9.250
 4601.84     55.34145      5.474   0.086       1.443      9.317
  4602.8     55.51175      5.505   0.086       1.456      9.386
 4603.76      55.6838      5.537   0.086       1.470      9.455
 4604.72     55.85761      5.569   0.087       1.484      9.525
 4605.69      56.0332      5.602   0.087       1.498      9.596
 4606.65     56.21059      5.635   0.087       1.512      9.667
 4607.61     56.38981      5.668   0.087       1.526      9.740
 4608.57     56.57086      5.702   0.088       1.541      9.814
 4609.53     56.75377      5.737   0.088       1.556      9.888
 4610.49     56.93856      5.772   0.088       1.571      9.963
 4611.45     57.12526      5.807   0.088       1.586     10.040
 4612.41     57.31387      5.843   0.089       1.601     10.117
 4613.37     57.50443      5.880   0.089       1.617     10.195
 4614.33     57.69695      5.917   0.089       1.632     10.275
  4615.3     57.89146      5.954   0.089       1.648     10.355
 4616.26     58.08798      5.993   0.090       1.665     10.436
 4617.22     58.28653      6.031   0.090       1.681     10.519
 4618.18     58.48713      6.071   0.090       1.698     10.602
 4619.14     58.68982      6.110   0.090       1.714     10.687
  4620.1     58.89461      6.151   0.091       1.731     10.772
 4621.06     59.10152      6.192   0.091       1.749     10.859
 4622.01     59.31059      6.234   0.091       1.766     10.947
 4622.97     59.52184      6.276   0.091       1.784     11.036
 4623.93     59.73529      6.319   0.092       1.802     11.127
 4624.89     59.95097      6.363   0.092       1.820     11.218
 4625.85     60.16891      6.407   0.092       1.839     11.311
 4626.81     60.38914      6.452   0.093       1.857     11.405
 4627.77     60.61167      6.497   0.093       1.876     11.500
 4628.73     60.83655      6.544   0.093       1.895     11.597
 4629.69     61.06379      6.591   0.094       1.915     11.695
 4630.64     61.29344      6.639   0.094       1.935     11.794
  4631.6     61.52551      6.687   0.094       1.955     11.895
 4632.56     61.76003      6.737   0.094       1.975     11.997
 4633.52     61.99705      6.787   0.095       1.996     12.101
 4634.48     62.23659      6.838   0.095       2.017     12.206
 4635.43     62.47868      6.889   0.095       2.038     12.312
 4636.39     62.72336      6.942   0.096       2.059     12.420
 4637.35     62.97065      6.996   0.096       2.081     12.530
 4638.31      63.2206      7.050   0.097       2.103     12.641
 4639.26     63.47323      7.105   0.097       2.126     12.754
 4640.22     63.72859      7.161   0.097       2.149     12.868
 4641.18      63.9867      7.218   0.098       2.172     12.984
 4642.13      64.2476      7.276   0.098       2.195     13.102
 4643.09     64.51134      7.335   0.098       2.219     13.222
 4644.05     64.77794      7.395   0.099       2.243     13.343
  4645.0     65.04745      7.456   0.099       2.268     13.466
 4645.96     65.31991      7.518   0.099       2.292     13.591
 4646.92     65.59535      7.581   0.100       2.318     13.718
 4647.87     65.87382      7.645   0.100       2.343     13.846
 4648.83     66.15536      7.710   0.101       2.369     13.977
 4649.78     66.44001      7.776   0.101       2.396     14.110
 4650.74     66.72781      7.843   0.101       2.423     14.245
  4651.7     67.01881      7.912   0.102       2.450     14.381
 4652.65     67.31305      7.982   0.102       2.477     14.520
